height = cm
volume = l

0		0
0.1		2
1		5
2		17
3		36
4		64
5		100
6		138
7		179
8		222
9		266
10		313
11		362
12		413
13		465
14		519
15		575
16		632
17		691
18		751
19		812
20		875
21		940
22		1005
23		1072
24		1140
25		1209
26		1280
27		1352
28		1424
29		1498
30		1573
31		1649
32		1726
33		1804
34		1883
35		1964
36		2045
37		2127
38		2210
39		2294
40		2379
41		2465
42		2552
43		2640
44		2728
45		2818
46		2908
47		3000
48		3092
49		3185
50		3279
51		3374
52		3469
53		3566
54		3663
55		3761
56		3859
57		3958
58		4058
59		4158
60		4259
61		4361
62		4463
63		4566
64		4670
65		4774
66		4878
67		4983
68		5089
69		5195
70		5302
71		5410
72		5517
73		5626
74		5735
75		5844
76		5954
77		6065
78		6176
79		6287
80		6399
81		6512
82		6624
83		6738
84		6851
85		6965
86		7080
87		7195
88		7310
89		7426
90		7542
91		7659
92		7776
93		7893
94		8011
95		8129
96		8247
97		8366
98		8485
99		8604
100		8724
101		8844
102		8964
103		9085
104		9205
105		9326
106		9448
107		9569
108		9691
109		9813
110		9935
111		10057
112		10180
113		10303
114		10426
115		10549
116		10673
117		10796
118		10920
119		11044
120		11168
121		11292
122		11416
123		11541
124		11666
125		11790
126		11915
127		12040
128		12165
129		12290
130		12415
131		12541
132		12666
133		12791
134		12917
135		13042
136		13168
137		13293
138		13419
139		13544
140		13670
141		13795
142		13920
143		14046
144		14171
145		14296
146		14421
147		14546
148		14671
149		14796
150		14920
151		15045
152		15169
153		15293
154		15417
155		15541
156		15665
157		15789
158		15912
159		16036
160		16159
161		16282
162		16404
163		16527
164		16649
165		16771
166		16893
167		17015
168		17136
169		17258
170		17379
171		17499
172		17620
173		17740
174		17860
175		17979
176		18098
177		18217
178		18336
179		18454
180		18572
181		18690
182		18807
183		18924
184		19041
185		19157
186		19273
187		19389
188		19504
189		19619
190		19733
191		19847
192		19961
193		20074
194		20187
195		20299
196		20411
197		20522
198		20633
199		20743
200		20853
201		20963
202		21072
203		21180
204		21288
205		21396
206		21503
207		21609
208		21715
209		21820
210		21925
211		22029
212		22133
213		22236
214		22338
215		22440
216		22541
217		22641
218		22741
219		22840
220		22939
221		23036
222		23133
223		23230
224		23326
225		23421
226		23515
227		23608
228		23701
229		23793
230		23884
231		23974
232		24064
233		24152
234		24240
235		24327
236		24412
237		24497
238		24581
239		24664
240		24746
241		24827
242		24907
243		24986
244		25064
245		25140
246		25216
247		25291
248		25364
249		25437
250		25508
251		25578
252		25647
253		25715
254		25781
255		25846
256		25910
257		25972
258		26033
259		26093
260		26151
261		26207
262		26262
263		26315
264		26366
265		26415
266		26463
267		26508
268		26551
269		26592
270		26630
271		26666
