height=cm
volume=l

0		0
0.1		27
1		52
2		84
3		120
4		159
5		200
6		243
7		289
8		337
9		386
10		437
11		490
12		545
13		601
14		659
15		718
16		779
17		841
18		905
19		970
20		1036
21		1104
22		1173
23		1243
24		1315
25		1388
26		1462
27		1537
28		1613
29		1691
30		1770
31		1849
32		1930
33		2012
34		2094
35		2178
36		2263
37		2349
38		2435
39		2523
40		2612
41		2701
42		2791
43		2883
44		2975
45		3068
46		3161
47		3256
48		3351
49		3447
50		3544
51		3641
52		3739
53		3838
54		3938
55		4038
56		4139
57		4241
58		4343
59		4446
60		4550
61		4654
62		4759
63		4864
64		4970
65		5077
66		5184
67		5291
68		5400
69		5508
70		5618
71		5728
72		5838
73		5949
74		6060
75		6172
76		6285
77		6398
78		6511
79		6625
80		6739
81		6854
82		6969
83		7084
84		7200
85		7317
86		7433
87		7551
88		7668
89		7786
90		7904
91		8023
92		8142
93		8261
94		8381
95		8501
96		8621
97		8742
98		8863
99		8984
100		9105
101		9227
102		9349
103		9471
104		9594
105		9716
106		9839
107		9962
108		10085
109		10209
110		10332
111		10456
112		10580
113		10704
114		10829
115		10953
116		11078
117		11202
118		11327
119		11452
120		11577
121		11702
122		11828
123		11953
124		12079
125		12205
126		12330
127		12456
128		12582
129		12708
130		12834
131		12960
132		13086
133		13213
134		13339
135		13465
136		13591
137		13717
138		13843
139		13969
140		14095
141		14221
142		14347
143		14473
144		14599
145		14724
146		14850
147		14975
148		15101
149		15226
150		15351
151		15476
152		15601
153		15725
154		15850
155		15974
156		16098
157		16222
158		16346
159		16470
160		16593
161		16716
162		16839
163		16962
164		17085
165		17207
166		17329
167		17451
168		17572
169		17693
170		17814
171		17935
172		18055
173		18175
174		18294
175		18414
176		18533
177		18651
178		18770
179		18887
180		19005
181		19122
182		19239
183		19355
184		19471
185		19587
186		19702
187		19817
188		19931
189		20045
190		20158
191		20271
192		20384
193		20496
194		20607
195		20718
196		20829
197		20939
198		21048
199		21157
200		21266
201		21374
202		21481
203		21588
204		21695
205		21800
206		21906
207		22010
208		22114
209		22218
210		22321
211		22423
212		22524
213		22625
214		22726
215		22825
216		22924
217		23022
218		23120
219		23217
220		23313
221		23408
222		23503
223		23596
224		23689
225		23781
226		23872
227		23963
228		24052
229		24141
230		24228
231		24315
232		24401
233		24485
234		24569
235		24652
236		24734
237		24815
238		24894
239		24973
240		25050
241		25127
242		25202
243		25277
244		25350
245		25422
246		25493
247		25562
248		25630
249		25697
250		25763
251		25827
252		25890
253		25952
254		26012
255		26070
256		26127
257		26182
258		26236
259		26288
260		26339
261		26387
262		26434
263		26479
264		26521
265		26561
266		26597
267		26629
268		26658
