height = cm
volume = l

0		0
0.1		2
1		11
2		30
3		53
4		80
5		111
6		145
7		182
8		222
9		264
10		308
11		355
12		404
13		454
14		506
15		560
16		616
17		673
18		732
19		792
20		854
21		917
22		982
23		1048
24		1115
25		1183
26		1253
27		1324
28		1396
29		1470
30		1544
31		1620
32		1697
33		1775
34		1854
35		1934
36		2015
37		2097
38		2180
39		2264
40		2349
41		2435
42		2522
43		2610
44		2698
45		2788
46		2878
47		2969
48		3061
49		3154
50		3248
51		3342
52		3437
53		3533
54		3630
55		3727
56		3825
57		3924
58		4024
59		4124
60		4225
61		4326
62		4429
63		4532
64		4635
65		4739
66		4844
67		4949
68		5055
69		5161
70		5268
71		5376
72		5484
73		5593
74		5702
75		5811
76		5921
77		6032
78		6143
79		6255
80		6367
81		6479
82		6592
83		6706
84		6820
85		6934
86		7048
87		7164
88		7279
89		7395
90		7511
91		7628
92		7745
93		7862
94		7980
95		8098
96		8216
97		8335
98		8454
99		8574
100		8693
101		8813
102		8934
103		9054
104		9175
105		9296
106		9418
107		9539
108		9661
109		9783
110		9906
111		10028
112		10151
113		10274
114		10397
115		10521
116		10644
117		10768
118		10892
119		11016
120		11141
121		11265
122		11390
123		11514
124		11639
125		11764
126		11889
127		12014
128		12140
129		12265
130		12390
131		12516
132		12641
133		12767
134		12893
135		13018
136		13144
137		13270
138		13395
139		13521
140		13647
141		13772
142		13898
143		14023
144		14149
145		14274
146		14400
147		14525
148		14650
149		14775
150		14900
151		15025
152		15150
153		15275
154		15400
155		15524
156		15648
157		15772
158		15896
159		16020
160		16144
161		16267
162		16391
163		16514
164		16637
165		16759
166		16882
167		17004
168		17126
169		17248
170		17369
171		17490
172		17611
173		17732
174		17852
175		17972
176		18092
177		18211
178		18330
179		18449
180		18567
181		18685
182		18803
183		18920
184		19037
185		19154
186		19270
187		19386
188		19501
189		19616
190		19731
191		19845
192		19959
193		20072
194		20185
195		20297
196		20409
197		20520
198		20631
199		20742
200		20852
201		20961
202		21070
203		21179
204		21287
205		21394
206		21501
207		21607
208		21713
209		21818
210		21923
211		22027
212		22130
213		22233
214		22335
215		22437
216		22538
217		22638
218		22738
219		22837
220		22935
221		23033
222		23129
223		23226
224		23321
225		23416
226		23509
227		23602
228		23695
229		23786
230		23877
231		23967
232		24056
233		24144
234		24231
235		24317
236		24403
237		24487
238		24571
239		24654
240		24735
241		24816
242		24896
243		24975
244		25052
245		25129
246		25204
247		25278
248		25352
249		25424
250		25494
251		25564
252		25632
253		25699
254		25765
255		25829
256		25892
257		25954
258		26014
259		26072
260		26129
261		26185
262		26239
263		26291
264		26341
265		26390
266		26436
267		26481
268		26523
269		26562
270		26599
271		26633
272		26664
273		26691
