:diametr = 
:full volume = 
:points = 

height = cm
volume = l

0		0
0.1		20
1		35
2		61
3		92
4		128
5		167
6		209
7		253
8		300
9		349
10		399
11		452
12		506
13		562
14		619
15		678
16		738
17		800
18		863
19		927
20		992
21		1059
22		1127
23		1196
24		1266
25		1337
26		1409
27		1482
28		1556
29		1631
30		1707
31		1784
32		1861
33		1940
34		2020
35		2100
36		2181
37		2263
38		2346
39		2430
40		2515
41		2600
42		2686
43		2773
44		2860
45		2949
46		3038
47		3127
48		3218
49		3309
50		3400
51		3493
52		3586
53		3680
54		3774
55		3869
56		3965
57		4061
58		4158
59		4255
60		4353
61		4452
62		4551
63		4651
64		4751
65		4852
66		4954
67		5056
68		5158
69		5262
70		5365
71		5469
72		5574
73		5679
74		5784
75		5890
76		5997
77		6104
78		6211
79		6319
80		6427
81		6536
82		6645
83		6755
84		6865
85		6976
86		7087
87		7198
88		7310
89		7422
90		7534
91		7647
92		7760
93		7874
94		7988
95		8102
96		8217
97		8332
98		8447
99		8562
100		8678
101		8794
102		8911
103		9028
104		9145
105		9262
106		9379
107		9497
108		9615
109		9733
110		9852
111		9970
112		10089
113		10208
114		10327
115		10446
116		10566
117		10685
118		10805
119		10925
120		11045
121		11165
122		11285
123		11406
124		11526
125		11647
126		11767
127		11888
128		12009
129		12129
130		12250
131		12371
132		12492
133		12613
134		12733
135		12854
136		12975
137		13096
138		13216
139		13337
140		13458
141		13578
142		13699
143		13819
144		13940
145		14060
146		14180
147		14300
148		14420
149		14539
150		14659
151		14778
152		14898
153		15017
154		15136
155		15255
156		15373
157		15491
158		15610
159		15728
160		15845
161		15963
162		16080
163		16197
164		16314
165		16430
166		16547
167		16663
168		16778
169		16894
170		17009
171		17124
172		17239
173		17353
174		17467
175		17580
176		17694
177		17807
178		17919
179		18031
180		18143
181		18255
182		18366
183		18476
184		18587
185		18697
186		18806
187		18915
188		19024
189		19132
190		19240
191		19347
192		19454
193		19560
194		19666
195		19771
196		19876
197		19981
198		20084
199		20188
200		20291
201		20393
202		20495
203		20596
204		20697
205		20797
206		20896
207		20995
208		21094
209		21191
210		21288
211		21385
212		21481
213		21576
214		21670
215		21764
216		21857
217		21950
218		22042
219		22133
220		22223
221		22313
222		22401
223		22490
224		22577
225		22663
226		22749
227		22834
228		22918
229		23002
230		23084
231		23166
232		23247
233		23327
234		23406
235		23484
236		23562
237		23638
238		23714
239		23788
240		23862
241		23934
242		24006
243		24076
244		24146
245		24214
246		24281
247		24347
248		24412
249		24476
250		24538
251		24599
252		24659
253		24717
254		24774
255		24830
256		24884
257		24936
258		24987
259		25037
260		25085
261		25131
262		25175
263		25217
264		25258
265		25296
266		25332
267		25365
268		25396
