:diametr = 
:full volume = 
:points = 

height = cm
volume = l

0		0
1		1
2		5
3		13
4		23
5		36
6		51
7		67
8		85
9		104
10		124
11		145
12		168
13		192
14		217
15		242
16		269
17		296
18		325
19		354
20		384
21		414
22		446
23		478
24		511
25		544
26		578
27		613
28		648
29		684
30		720
31		757
32		794
33		832
34		870
35		909
36		948
37		988
38		1028
39		1068
40		1109
41		1150
42		1191
43		1233
44		1275
45		1318
46		1361
47		1404
48		1447
49		1490
50		1534
51		1578
52		1622
53		1667
54		1711
55		1756
56		1801
57		1846
58		1892
59		1937
60		1983
61		2028
62		2074
63		2120
64		2166
65		2212
66		2258
67		2304
68		2350
69		2396
70		2442
71		2488
72		2535
73		2581
74		2627
75		2673
76		2719
77		2765
78		2811
79		2856
80		2902
81		2947
82		2993
83		3038
84		3083
85		3128
86		3173
87		3218
88		3263
89		3307
90		3351
91		3395
92		3438
93		3482
94		3525
95		3568
96		3610
97		3653
98		3695
99		3736
100		3778
101		3819
102		3859
103		3899
104		3939
105		3979
106		4018
107		4056
108		4094
109		4132
110		4169
111		4206
112		4242
113		4277
114		4312
115		4347
116		4381
117		4414
118		4446
119		4478
120		4509
121		4540
122		4570
123		4598
124		4627
125		4654
126		4680
127		4706
128		4730
129		4754
130		4776
131		4798
132		4818
133		4837
134		4854
135		4870
136		4885
137		4897
138		4908
139		4916
140		4920
