height=cm
volume=l


0		0
1		3
2		16
3		38
4		65
5		98
6		134
7		175
8		219
9		266
10		316
11		369
12		425
13		483
14		543
15		606
16		671
17		738
18		807
19		879
20		952
21		1027
22		1103
23		1182
24		1262
25		1343
26		1427
27		1512
28		1598
29		1686
30		1775
31		1866
32		1958
33		2051
34		2145
35		2241
36		2338
37		2436
38		2536
39		2636
40		2738
41		2840
42		2944
43		3049
44		3155
45		3261
46		3369
47		3478
48		3587
49		3698
50		3809
51		3921
52		4034
53		4148
54		4262
55		4377
56		4493
57		4610
58		4727
59		4845
60		4964
61		5084
62		5204
63		5324
64		5445
65		5567
66		5690
67		5812
68		5936
69		6060
70		6184
71		6309
72		6434
73		6560
74		6686
75		6812
76		6939
77		7066
78		7194
79		7322
80		7450
81		7579
82		7707
83		7836
84		7966
85		8095
86		8225
87		8355
88		8485
89		8615
90		8746
91		8877
92		9007
93		9138
94		9269
95		9400
96		9531
97		9662
98		9793
99		9925
100		10056
101		10187
102		10318
103		10449
104		10580
105		10711
106		10842
107		10973
108		11103
109		11234
110		11364
111		11494
112		11624
113		11754
114		11883
115		12013
116		12142
117		12271
118		12399
119		12527
120		12655
121		12783
122		12910
123		13037
124		13164
125		13290
126		13415
127		13541
128		13666
129		13790
130		13914
131		14037
132		14160
133		14283
134		14404
135		14526
136		14647
137		14767
138		14886
139		15005
140		15123
141		15241
142		15358
143		15474
144		15589
145		15704
146		15818
147		15931
148		16043
149		16154
150		16265
151		16375
152		16483
153		16591
154		16698
155		16804
156		16909
157		17013
158		17116
159		17218
160		17319
161		17418
162		17517
163		17614
164		17710
165		17805
166		17899
167		17991
168		18082
169		18172
170		18260
171		18347
172		18432
173		18516
174		18598
175		18679
176		18757
177		18835
178		18910
179		18984
180		19056
181		19126
182		19193
183		19259
184		19323
185		19384
186		19443
187		19499
188		19553
189		19604
190		19652
191		19697
192		19738
193		19776
194		19809
195		19838
196		19861
197		19875
198		19880
