height=cm
volume=l

0		0
0.1		9
1		21
2		40
3		62
4		88
5		116
6		147
7		180
8		215
9		252
10		291
11		332
12		374
13		418
14		464
15		510
16		559
17		608
18		659
19		711
20		764
21		819
22		874
23		931
24		988
25		1047
26		1107
27		1167
28		1229
29		1291
30		1354
31		1418
32		1483
33		1549
34		1615
35		1682
36		1750
37		1818
38		1888
39		1958
40		2028
41		2099
42		2171
43		2243
44		2316
45		2389
46		2463
47		2538
48		2613
49		2688
50		2764
51		2840
52		2917
53		2994
54		3072
55		3149
56		3228
57		3306
58		3385
59		3465
60		3544
61		3624
62		3704
63		3785
64		3866
65		3946
66		4028
67		4109
68		4190
69		4272
70		4354
71		4436
72		4518
73		4600
74		4682
75		4764
76		4847
77		4929
78		5011
79		5094
80		5176
81		5259
82		5341
83		5424
84		5506
85		5588
86		5670
87		5752
88		5834
89		5916
90		5998
91		6079
92		6161
93		6242
94		6323
95		6403
96		6484
97		6564
98		6644
99		6724
100		6803
101		6882
102		6961
103		7040
104		7118
105		7195
106		7272
107		7349
108		7426
109		7502
110		7577
111		7652
112		7727
113		7801
114		7874
115		7947
116		8019
117		8091
118		8162
119		8232
120		8302
121		8371
122		8440
123		8507
124		8574
125		8640
126		8706
127		8770
128		8834
129		8897
130		8959
131		9020
132		9080
133		9139
134		9197
135		9254
136		9310
137		9365
138		9418
139		9471
140		9522
141		9572
142		9620
143		9667
144		9713
145		9757
146		9799
147		9840
148		9879
149		9917
150		9952
151		9986
152		10018
153		10047
154		10074
155		10099
156		10120
157		10139
158		10153
159		10161
160		10165
