height=cm
volume=l

0		0
0.1		128
1		163
2		207
3		254
4		302
5		352
6		404
7		457
8		512
9		569
10		627
11		686
12		747
13		810
14		873
15		938
16		1005
17		1072
18		1141
19		1211
20		1282
21		1354
22		1427
23		1502
24		1577
25		1654
26		1731
27		1810
28		1889
29		1970
30		2051
31		2134
32		2217
33		2302
34		2387
35		2473
36		2560
37		2648
38		2737
39		2826
40		2917
41		3008
42		3100
43		3193
44		3286
45		3381
46		3476
47		3572
48		3668
49		3765
50		3863
51		3962
52		4061
53		4161
54		4261
55		4362
56		4464
57		4566
58		4669
59		4772
60		4876
61		4980
62		5085
63		5191
64		5297
65		5403
66		5510
67		5618
68		5726
69		5834
70		5943
71		6053
72		6163
73		6273
74		6384
75		6495
76		6607
77		6719
78		6832
79		6945
80		7058
81		7172
82		7286
83		7400
84		7515
85		7630
86		7746
87		7862
88		7978
89		8095
90		8212
91		8329
92		8447
93		8564
94		8683
95		8801
96		8920
97		9038
98		9158
99		9277
100		9397
101		9517
102		9637
103		9757
104		9877
105		9998
106		10119
107		10240
108		10361
109		10482
110		10603
111		10725
112		10846
113		10968
114		11090
115		11211
116		11333
117		11455
118		11578
119		11700
120		11822
121		11944
122		12067
123		12189
124		12312
125		12434
126		12557
127		12679
128		12802
129		12924
130		13047
131		13169
132		13292
133		13415
134		13537
135		13659
136		13782
137		13904
138		14026
139		14149
140		14271
141		14393
142		14515
143		14637
144		14758
145		14880
146		15001
147		15123
148		15244
149		15365
150		15486
151		15606
152		15727
153		15847
154		15967
155		16087
156		16207
157		16326
158		16445
159		16564
160		16683
161		16801
162		16920
163		17038
164		17155
165		17273
166		17390
167		17506
168		17623
169		17739
170		17854
171		17969
172		18084
173		18199
174		18313
175		18426
176		18539
177		18652
178		18764
179		18876
180		18987
181		19098
182		19208
183		19318
184		19428
185		19536
186		19645
187		19752
188		19859
189		19966
190		20072
191		20178
192		20283
193		20387
194		20491
195		20594
196		20697
197		20799
198		20900
199		21001
200		21102
201		21201
202		21300
203		21399
204		21497
205		21594
206		21690
207		21786
208		21882
209		21976
210		22070
211		22163
212		22256
213		22348
214		22439
215		22529
216		22618
217		22707
218		22795
219		22882
220		22968
221		23054
222		23138
223		23222
224		23305
225		23387
226		23468
227		23549
228		23628
229		23707
230		23785
231		23862
232		23938
233		24013
234		24087
235		24160
236		24231
237		24302
238		24372
239		24441
240		24508
241		24574
242		24640
243		24703
244		24766
245		24827
246		24887
247		24945
248		25002
249		25058
250		25111
251		25163
252		25214
253		25262
254		25309
255		25354
256		25396
257		25437
258		25475
259		25510
260		25542
261		25571
262		25597
263		25617
264		25632
265		25642
266		25648
267		25650
