height=cm
volume=l

0		0
0.1		182
1		249
2		325
3		401
4		478
5		554
6		630
7		706
8		782
9		857
10		933
11		1009
12		1085
13		1161
14		1237
15		1313
16		1389
17		1465
18		1540
19		1616
20		1692
21		1768
22		1844
23		1920
24		1996
25		2072
26		2148
27		2224
28		2300
29		2376
30		2451
31		2527
32		2603
33		2679
34		2755
35		2831
36		2907
37		2983
38		3059
39		3135
40		3211
41		3286
42		3362
43		3438
44		3514
45		3590
46		3666
47		3742
48		3818
49		3894
50		3969
51		4045
52		4121
53		4197
54		4273
55		4349
56		4425
57		4501
58		4576
59		4652
60		4728
61		4804
62		4880
63		4956
64		5032
65		5107
66		5183
67		5259
68		5335
69		5411
70		5487
71		5562
72		5638
73		5714
74		5790
75		5866
76		5942
77		6018
78		6093
79		6169
80		6245
81		6321
82		6397
83		6473
84		6549
85		6624
86		6700
87		6776
88		6852
89		6928
90		7004
91		7080
92		7156
93		7232
94		7308
95		7384
96		7460
97		7535
98		7611
99		7687
100		7763
101		7839
102		7915
103		7991
104		8067
105		8143
106		8219
107		8295
108		8371
109		8447
110		8523
111		8599
112		8675
113		8750
114		8826
115		8902
116		8978
117		9054
118		9130
119		9206
120		9282
121		9358
122		9434
123		9510
124		9586
125		9662
126		9738
127		9814
128		9890
129		9966
130		10042
131		10118
132		10193
133		10269
134		10345
135		10421
136		10497
137		10573
138		10649
139		10725
140		10801
141		10877
142		10952
143		11028
144		11104
145		11180
146		11256
147		11332
148		11407
149		11483
150		11559
151		11635
152		11711
153		11786
154		11862
155		11938
156		12014
157		12090
158		12165
159		12241
160		12317
161		12393
162		12469
163		12544
164		12620
165		12696
166		12772
167		12848
168		12924
169		13000
170		13075
171		13151
172		13227
173		13303
174		13379
175		13455
176		13531
177		13607
178		13682
179		13758
180		13834
181		13910
182		13986
183		14062
184		14138
185		14213
186		14289
187		14365
188		14441
189		14517
190		14593
191		14669
192		14744
193		14820
194		14896
195		14972
196		15048
197		15124
198		15199
199		15275
200		15351
201		15427
202		15503
203		15579
204		15655
205		15731
206		15806
207		15882
208		15958
209		16034
210		16110
211		16186
212		16262
213		16337
214		16413
215		16489
216		16565
217		16641
218		16717
219		16793
220		16869
221		16944
222		17020
223		17096
224		17172
225		17248
226		17324
227		17399
228		17475
229		17551
230		17627
231		17703
232		17779
233		17855
234		17930
235		18006
236		18082
237		18158
238		18234
239		18309
240		18385
241		18461
242		18537
243		18613
244		18689
245		18764
246		18840
247		18916
248		18992
249		19068
250		19143
251		19219
252		19295
253		19371
254		19446
255		19522
256		19598
257		19674
258		19750
259		19825
260		19901
261		19977
262		20053
263		20128
264		20204
265		20280
266		20356
267		20431
268		20507
269		20583
270		20659
271		20734
272		20810
273		20886
274		20962
275		21037
276		21113
277		21189
278		21265
279		21340
280		21416
281		21492
282		21568
283		21643
284		21719
285		21795
286		21871
287		21946
288		22022
289		22098
290		22173
291		22249
292		22325
293		22401
294		22476
295		22552
296		22628
297		22703
298		22779
299		22855
300		22931
301		23006
302		23082
303		23158
304		23234
305		23309
306		23385
307		23461
308		23537
309		23612
310		23688
