height=cm
volume=l

0		0
0.1		26
1		45
2		67
3		91
4		117
5		146
6		176
7		208
8		242
9		277
10		313
11		351
12		390
13		431
14		473
15		516
16		560
17		605
18		651
19		698
20		746
21		796
22		846
23		897
24		949
25		1002
26		1056
27		1110
28		1166
29		1222
30		1279
31		1337
32		1395
33		1454
34		1514
35		1575
36		1637
37		1699
38		1761
39		1825
40		1889
41		1954
42		2019
43		2085
44		2151
45		2218
46		2286
47		2354
48		2423
49		2492
50		2562
51		2632
52		2703
53		2774
54		2846
55		2918
56		2991
57		3064
58		3138
59		3212
60		3286
61		3361
62		3436
63		3512
64		3588
65		3665
66		3742
67		3819
68		3896
69		3974
70		4053
71		4131
72		4210
73		4290
74		4369
75		4449
76		4530
77		4610
78		4691
79		4772
80		4854
81		4936
82		5018
83		5100
84		5183
85		5265
86		5349
87		5432
88		5516
89		5600
90		5684
91		5768
92		5853
93		5938
94		6023
95		6108
96		6193
97		6279
98		6365
99		6451
100		6537
101		6624
102		6711
103		6797
104		6884
105		6972
106		7059
107		7147
108		7234
109		7322
110		7410
111		7498
112		7586
113		7675
114		7763
115		7852
116		7941
117		8029
118		8118
119		8207
120		8297
121		8386
122		8475
123		8565
124		8654
125		8744
126		8833
127		8923
128		9013
129		9103
130		9193
131		9283
132		9372
133		9463
134		9553
135		9643
136		9733
137		9823
138		9913
139		10003
140		10094
141		10184
142		10274
143		10364
144		10455
145		10545
146		10635
147		10725
148		10816
149		10906
150		10996
151		11086
152		11176
153		11266
154		11356
155		11446
156		11536
157		11626
158		11716
159		11805
160		11895
161		11985
162		12074
163		12164
164		12253
165		12342
166		12432
167		12521
168		12610
169		12699
170		12787
171		12876
172		12965
173		13053
174		13141
175		13229
176		13317
177		13405
178		13493
179		13580
180		13667
181		13755
182		13841
183		13928
184		14015
185		14101
186		14187
187		14273
188		14359
189		14445
190		14530
191		14615
192		14700
193		14785
194		14869
195		14953
196		15037
197		15121
198		15204
199		15287
200		15370
201		15453
202		15535
203		15617
204		15699
205		15780
206		15861
207		15942
208		16023
209		16103
210		16183
211		16263
212		16343
213		16422
214		16501
215		16579
216		16657
217		16735
218		16812
219		16889
220		16966
221		17042
222		17117
223		17192
224		17267
225		17342
226		17416
227		17489
228		17562
229		17635
230		17707
231		17779
232		17850
233		17920
234		17991
235		18060
236		18130
237		18198
238		18267
239		18334
240		18401
241		18468
242		18534
243		18599
244		18664
245		18728
246		18792
247		18855
248		18917
249		18979
250		19040
251		19100
252		19160
253		19219
254		19277
255		19334
256		19391
257		19447
258		19502
259		19556
260		19609
261		19662
262		19713
263		19764
264		19814
265		19863
266		19911
267		19958
268		20003
269		20048
270		20092
271		20135
272		20177
273		20217
274		20256
275		20294
276		20330
277		20365
278		20398
279		20429
