height = cm
volume = l

0		0
0.1		20
1		36
2		59
3		87
4		119
5		155
6		193
7		234
8		278
9		324
10		373
11		423
12		475
13		529
14		585
15		642
16		701
17		762
18		823
19		887
20		951
21		1017
22		1084
23		1152
24		1222
25		1292
26		1364
27		1437
28		1511
29		1586
30		1663
31		1740
32		1818
33		1898
34		1978
35		2060
36		2142
37		2226
38		2310
39		2395
40		2481
41		2568
42		2656
43		2745
44		2835
45		2926
46		3017
47		3109
48		3202
49		3296
50		3391
51		3486
52		3583
53		3679
54		3777
55		3875
56		3974
57		4074
58		4174
59		4275
60		4377
61		4479
62		4582
63		4686
64		4790
65		4895
66		5000
67		5106
68		5212
69		5319
70		5427
71		5535
72		5644
73		5753
74		5862
75		5973
76		6083
77		6194
78		6306
79		6418
80		6531
81		6644
82		6757
83		6871
84		6985
85		7100
86		7215
87		7330
88		7446
89		7563
90		7679
91		7796
92		7914
93		8032
94		8150
95		8268
96		8387
97		8506
98		8626
99		8746
100		8866
101		8986
102		9107
103		9228
104		9349
105		9471
106		9593
107		9715
108		9837
109		9960
110		10083
111		10206
112		10329
113		10453
114		10577
115		10701
116		10825
117		10949
118		11074
119		11198
120		11323
121		11448
122		11573
123		11698
124		11824
125		11949
126		12075
127		12201
128		12327
129		12453
130		12579
131		12705
132		12831
133		12957
134		13084
135		13210
136		13336
137		13463
138		13589
139		13716
140		13842
141		13968
142		14095
143		14221
144		14347
145		14473
146		14599
147		14725
148		14850
149		14976
150		15101
151		15226
152		15351
153		15476
154		15601
155		15725
156		15850
157		15974
158		16098
159		16222
160		16345
161		16468
162		16591
163		16714
164		16837
165		16959
166		17082
167		17204
168		17325
169		17447
170		17568
171		17689
172		17809
173		17929
174		18049
175		18169
176		18288
177		18407
178		18525
179		18644
180		18761
181		18879
182		18996
183		19113
184		19229
185		19345
186		19461
187		19576
188		19691
189		19805
190		19919
191		20032
192		20145
193		20258
194		20370
195		20482
196		20593
197		20704
198		20815
199		20924
200		21034
201		21143
202		21251
203		21359
204		21466
205		21573
206		21679
207		21784
208		21889
209		21993
210		22097
211		22200
212		22303
213		22405
214		22506
215		22606
216		22706
217		22805
218		22904
219		23001
220		23098
221		23195
222		23290
223		23385
224		23479
225		23572
226		23665
227		23757
228		23848
229		23938
230		24027
231		24115
232		24203
233		24290
234		24376
235		24461
236		24545
237		24628
238		24711
239		24792
240		24873
241		24952
242		25031
243		25109
244		25186
245		25261
246		25336
247		25409
248		25482
249		25553
250		25622
251		25691
252		25757
253		25823
254		25887
255		25949
256		26010
257		26069
258		26127
259		26182
260		26236
261		26289
262		26339
263		26388
264		26434
265		26479
266		26521
267		26561
268		26599
269		26635
