height=cm
volume=l

0		0
0.1		16
1		22
2		30
3		42
4		55
5		70
6		87
7		105
8		124
9		145
10		167
11		190
12		214
13		239
14		265
15		292
16		319
17		348
18		377
19		408
20		439
21		470
22		503
23		536
24		569
25		604
26		639
27		674
28		710
29		747
30		784
31		822
32		860
33		898
34		937
35		977
36		1017
37		1057
38		1098
39		1139
40		1180
41		1222
42		1264
43		1307
44		1349
45		1392
46		1436
47		1479
48		1523
49		1567
50		1611
51		1656
52		1701
53		1745
54		1791
55		1836
56		1881
57		1927
58		1972
59		2018
60		2064
61		2110
62		2156
63		2202
64		2248
65		2295
66		2341
67		2387
68		2434
69		2480
70		2526
71		2573
72		2619
73		2665
74		2712
75		2758
76		2804
77		2850
78		2896
79		2942
80		2987
81		3033
82		3079
83		3124
84		3169
85		3214
86		3259
87		3304
88		3348
89		3392
90		3436
91		3480
92		3524
93		3567
94		3610
95		3652
96		3695
97		3737
98		3779
99		3820
100		3861
101		3902
102		3942
103		3982
104		4021
105		4060
106		4099
107		4137
108		4174
109		4212
110		4248
111		4284
112		4320
113		4355
114		4389
115		4423
116		4456
117		4488
118		4520
119		4551
120		4581
121		4611
122		4640
123		4668
124		4695
125		4721
126		4746
127		4770
128		4793
129		4815
130		4836
131		4856
132		4875
133		4892
134		4907
135		4921
136		4934
137		4944
138		4950
139		4953
