height=cm
volume=l

0		0
0.1		4
1		13
2		31
3		57
4		86
5		120
6		157
7		196
8		238
9		282
10		328
11		377
12		427
13		479
14		533
15		588
16		646
17		704
18		765
19		826
20		889
21		954
22		1020
23		1087
24		1155
25		1225
26		1296
27		1368
28		1441
29		1516
30		1591
31		1668
32		1746
33		1825
34		1904
35		1985
36		2067
37		2150
38		2233
39		2318
40		2404
41		2490
42		2578
43		2666
44		2755
45		2845
46		2936
47		3028
48		3120
49		3213
50		3307
51		3402
52		3498
53		3594
54		3691
55		3789
56		3887
57		3986
58		4086
59		4187
60		4288
61		4390
62		4493
63		4596
64		4700
65		4804
66		4909
67		5015
68		5121
69		5228
70		5335
71		5443
72		5551
73		5659
74		5769
75		5878
76		5989
77		6099
78		6210
79		6322
80		6434
81		6546
82		6659
83		6772
84		6886
85		7000
86		7115
87		7229
88		7345
89		7461
90		7577
91		7693
92		7810
93		7927
94		8045
95		8163
96		8281
97		8399
98		8518
99		8637
100		8757
101		8877
102		8997
103		9117
104		9238
105		9359
106		9480
107		9601
108		9723
109		9844
110		9967
111		10089
112		10211
113		10334
114		10457
115		10580
116		10703
117		10827
118		10950
119		11074
120		11198
121		11322
122		11446
123		11570
124		11695
125		11819
126		11944
127		12068
128		12193
129		12318
130		12443
131		12568
132		12693
133		12818
134		12943
135		13068
136		13193
137		13318
138		13444
139		13569
140		13694
141		13819
142		13944
143		14070
144		14195
145		14320
146		14445
147		14569
148		14694
149		14819
150		14943
151		15068
152		15192
153		15316
154		15440
155		15564
156		15687
157		15811
158		15934
159		16057
160		16180
161		16303
162		16426
163		16548
164		16670
165		16792
166		16914
167		17035
168		17156
169		17277
170		17398
171		17519
172		17639
173		17759
174		17878
175		17998
176		18117
177		18236
178		18354
179		18472
180		18590
181		18708
182		18825
183		18942
184		19058
185		19174
186		19290
187		19405
188		19520
189		19635
190		19749
191		19863
192		19976
193		20089
194		20202
195		20314
196		20426
197		20537
198		20648
199		20758
200		20868
201		20977
202		21086
203		21194
204		21302
205		21409
206		21516
207		21622
208		21727
209		21832
210		21936
211		22039
212		22142
213		22244
214		22346
215		22446
216		22547
217		22646
218		22745
219		22843
220		22941
221		23038
222		23134
223		23229
224		23324
225		23418
226		23511
227		23603
228		23695
229		23786
230		23876
231		23965
232		24054
233		24142
234		24228
235		24315
236		24400
237		24484
238		24568
239		24650
240		24732
241		24813
242		24892
243		24971
244		25049
245		25126
246		25201
247		25276
248		25350
249		25422
250		25493
251		25563
252		25632
253		25699
254		25765
255		25830
256		25893
257		25955
258		26016
259		26075
260		26132
261		26188
262		26242
263		26294
264		26345
265		26394
266		26441
267		26486
268		26529
269		26570
270		26608
271		26644
