height=cm
volume=l

0		0
0.1		10
1		16
2		25
3		37
4		50
5		66
6		82
7		101
8		120
9		141
10		163
11		186
12		210
13		234
14		260
15		287
16		315
17		343
18		372
19		402
20		433
21		464
22		496
23		529
24		562
25		596
26		631
27		666
28		702
29		738
30		775
31		812
32		850
33		888
34		927
35		966
36		1005
37		1045
38		1085
39		1126
40		1167
41		1209
42		1250
43		1292
44		1335
45		1377
46		1420
47		1463
48		1507
49		1550
50		1594
51		1638
52		1683
53		1727
54		1772
55		1817
56		1861
57		1907
58		1952
59		1997
60		2043
61		2088
62		2134
63		2180
64		2225
65		2271
66		2317
67		2363
68		2409
69		2455
70		2501
71		2547
72		2593
73		2639
74		2684
75		2730
76		2776
77		2822
78		2867
79		2913
80		2958
81		3003
82		3048
83		3093
84		3138
85		3183
86		3227
87		3272
88		3316
89		3359
90		3403
91		3447
92		3490
93		3533
94		3575
95		3617
96		3659
97		3701
98		3742
99		3783
100		3824
101		3864
102		3904
103		3944
104		3983
105		4021
106		4059
107		4097
108		4134
109		4171
110		4207
111		4243
112		4278
113		4312
114		4346
115		4379
116		4412
117		4444
118		4475
119		4506
120		4535
121		4564
122		4593
123		4620
124		4646
125		4672
126		4696
127		4720
128		4742
129		4764
130		4784
131		4803
132		4821
133		4837
134		4852
135		4864
136		4875
137		4883
138		4887
